file_name	group	N_size	iteration	tot_loci	missing_rate	prop_SegSNPs	prop_SegSingle	prop_SegMaf05
hcpc_N130_83	hcpc	130	83	1061	0	14.9655172414	8.55172413793	2.06896551724
hcpc_N130_84	hcpc	130	84	1061	0	12.8160418483	7.41063644289	1.91804707934
hcpc_N130_85	hcpc	130	85	1061	0	13.5434412266	6.89948892675	2.04429301533
hcpc_N130_86	hcpc	130	86	1061	0	12.6660761736	5.66873339238	1.77147918512
hcpc_N130_87	hcpc	130	87	1061	0	13.5460992908	6.95035460993	1.70212765957
hcpc_N130_88	hcpc	130	88	1061	0	16.2947937796	8.35023664638	1.85936443543
hcpc_N130_89	hcpc	130	89	1061	0	12.5581395349	6.51162790698	1.95348837209
hcpc_N130_90	hcpc	130	90	1061	0	13.5972461274	7.31497418244	1.80722891566
hcpc_N130_91	hcpc	130	91	1061	0	15.9494855005	8.69971936389	1.87090739008
hcpc_N130_92	hcpc	130	92	1061	0	13.7961335677	7.73286467487	1.93321616872
hcpc_N130_93	hcpc	130	93	1061	0	14.011676397	7.42285237698	1.91826522102
hcpc_N130_94	hcpc	130	94	1061	0	13.991416309	7.38197424893	1.8025751073
hcpc_N130_95	hcpc	130	95	1061	0	12.6064735945	5.7069846678	1.95911413969
hcpc_N130_96	hcpc	130	96	1061	0	12.0	5.71428571429	1.87755102041
hcpc_N130_97	hcpc	130	97	1061	0	12.9228100607	7.28534258456	1.908065915
hcpc_N130_98	hcpc	130	98	1061	0	12.9646418858	5.80235720762	1.99456029012
hcpc_N130_99	hcpc	130	99	1061	0	12.2615803815	5.44959128065	1.90735694823
hcpc_N130_100	hcpc	130	100	1061	0	13.9784946237	7.16845878136	1.97132616487
hcpc_N135_1	hcpc	135	1	1061	0	13.1059245961	6.73249551167	1.70556552962
hcpc_N135_2	hcpc	135	2	1061	0	13.0434782609	7.0652173913	1.90217391304
hcpc_N135_3	hcpc	135	3	1061	0	14.2180094787	6.90589031821	1.69262017603
hcpc_N135_4	hcpc	135	4	1061	0	13.3209990749	6.29047178538	2.03515263645
hcpc_N135_5	hcpc	135	5	1061	0	14.5087833442	7.15679895901	1.75666883539
hcpc_N135_6	hcpc	135	6	1061	0	15.2112676056	8.87323943662	1.83098591549
hcpc_N135_7	hcpc	135	7	1061	0	14.0154772141	7.73860705073	1.89165950129
hcpc_N135_8	hcpc	135	8	1061	0	13.6919315403	7.25346373268	1.71149144254
hcpc_N135_9	hcpc	135	9	1061	0	14.2980189492	7.23514211886	1.89491817399
hcpc_N135_10	hcpc	135	10	1061	0	11.3277623027	5.19962859796	1.76415970288
hcpc_N135_11	hcpc	135	11	1061	0	14.095371669	7.22300140252	1.96353436185
hcpc_N135_12	hcpc	135	12	1061	0	14.1503474416	7.20151610865	2.02147820594
hcpc_N135_13	hcpc	135	13	1061	0	14.0657802659	6.43806857943	1.67949615115
hcpc_N135_14	hcpc	135	14	1061	0	14.333781965	7.60430686406	2.01884253028
hcpc_N135_15	hcpc	135	15	1061	0	12.8933231005	6.83039140445	1.76515732924
hcpc_N135_16	hcpc	135	16	1061	0	15.1215121512	7.47074707471	1.8901890189
hcpc_N135_17	hcpc	135	17	1061	0	13.6321195145	7.28291316527	1.96078431373
hcpc_N135_18	hcpc	135	18	1061	0	16.167953668	8.638996139	1.83397683398
hcpc_N135_19	hcpc	135	19	1061	0	14.0408163265	7.18367346939	1.71428571429
hcpc_N135_20	hcpc	135	20	1061	0	14.983277592	8.29431438127	2.00668896321
hcpc_N135_21	hcpc	135	21	1061	0	16.8844566713	9.5598349381	1.71939477304
hcpc_N135_22	hcpc	135	22	1061	0	14.0613847252	6.56673804425	1.7130620985
hcpc_N135_23	hcpc	135	23	1061	0	12.7087198516	6.49350649351	1.94805194805
hcpc_N135_24	hcpc	135	24	1061	0	14.468371467	8.07537012113	2.1534320323
hcpc_N135_25	hcpc	135	25	1061	0	14.1034727144	6.87455705174	1.55917788802
hcpc_N135_26	hcpc	135	26	1061	0	14.1739130435	7.47826086957	2.08695652174
hcpc_N135_27	hcpc	135	27	1061	0	15.7918968692	8.47145488029	1.7955801105
hcpc_N135_28	hcpc	135	28	1061	0	14.0981340705	7.67104353836	1.86592950933
hcpc_N135_29	hcpc	135	29	1061	0	12.9002744739	6.31290027447	1.92131747484
hcpc_N135_30	hcpc	135	30	1061	0	15.7149829185	8.19912152269	1.90336749634
hcpc_N135_31	hcpc	135	31	1061	0	13.5303265941	7.77604976672	1.63297045101
hcpc_N135_32	hcpc	135	32	1061	0	12.1238938053	5.57522123894	2.03539823009
hcpc_N135_33	hcpc	135	33	1061	0	15.0326797386	8.23529411765	1.83006535948
hcpc_N135_34	hcpc	135	34	1061	0	12.9568106312	7.14285714286	1.91029900332
hcpc_N135_35	hcpc	135	35	1061	0	13.5813953488	7.62790697674	1.76744186047
hcpc_N135_36	hcpc	135	36	1061	0	14.0716069942	7.16069941715	1.66527893422
hcpc_N135_37	hcpc	135	37	1061	0	16.9566174851	8.45628716142	1.67364016736
hcpc_N135_38	hcpc	135	38	1061	0	13.7239165329	6.9823434992	1.68539325843
hcpc_N135_39	hcpc	135	39	1061	0	13.0666666667	6.48888888889	1.95555555556
hcpc_N135_40	hcpc	135	40	1061	0	13.7820512821	7.69230769231	1.76282051282
hcpc_N135_41	hcpc	135	41	1061	0	14.3913920646	7.46469401479	2.01748486886
hcpc_N135_42	hcpc	135	42	1061	0	12.1187139324	5.93569661995	1.73124484749
hcpc_N135_43	hcpc	135	43	1061	0	12.188365651	5.26315789474	2.03139427516
hcpc_N135_44	hcpc	135	44	1061	0	12.0926243568	5.91766723842	1.6295025729
hcpc_N135_45	hcpc	135	45	1061	0	14.572425829	6.98080279232	2.00698080279
hcpc_N135_46	hcpc	135	46	1061	0	14.1622340426	6.64893617021	1.59574468085
hcpc_N135_47	hcpc	135	47	1061	0	13.8869005011	7.65926986399	2.07587687903
hcpc_N135_48	hcpc	135	48	1061	0	13.172541744	6.67903525046	1.76252319109
hcpc_N135_49	hcpc	135	49	1061	0	12.8606760099	6.18301731245	1.81368507832
hcpc_N135_50	hcpc	135	50	1061	0	13.4297520661	7.50688705234	2.06611570248
hcpc_N135_51	hcpc	135	51	1061	0	16.9817578773	8.82255389718	1.85737976783
hcpc_N135_52	hcpc	135	52	1061	0	13.3116883117	7.30519480519	1.78571428571
hcpc_N135_53	hcpc	135	53	1061	0	13.9453398739	7.07778556412	2.1023125438
hcpc_N135_54	hcpc	135	54	1061	0	14.6437346437	7.12530712531	1.9656019656
hcpc_N135_55	hcpc	135	55	1061	0	14.0602582496	7.31707317073	1.79340028694
hcpc_N135_56	hcpc	135	56	1061	0	13.665158371	7.87330316742	1.71945701357
hcpc_N120_100	hcpc	120	100	1061	0	12.3299319728	5.44217687075	1.87074829932
hcpc_N125_1	hcpc	125	1	1061	0	16.6083916084	8.71212121212	1.51515151515
hcpc_N125_2	hcpc	125	2	1061	0	13.2978723404	7.35815602837	1.86170212766
hcpc_N125_3	hcpc	125	3	1061	0	13.0775937228	7.49782040105	1.91804707934
hcpc_N125_4	hcpc	125	4	1061	0	12.5	6.60714285714	1.78571428571
hcpc_N125_5	hcpc	125	5	1061	0	13.7883008357	6.75487465181	1.74094707521
hcpc_N125_6	hcpc	125	6	1061	0	12.5228519196	6.48994515539	1.8281535649
hcpc_N125_7	hcpc	125	7	1061	0	14.126984127	8.09523809524	1.5873015873
hcpc_N125_8	hcpc	125	8	1061	0	13.5251798561	6.54676258993	1.58273381295
hcpc_N125_9	hcpc	125	9	1061	0	16.3389830508	8.50847457627	1.69491525424
hcpc_N125_10	hcpc	125	10	1061	0	14.3601895735	6.35071090047	1.89573459716
hcpc_N125_11	hcpc	125	11	1061	0	13.6695018226	6.92588092345	1.70109356015
hcpc_N125_12	hcpc	125	12	1061	0	11.9706840391	6.4332247557	1.71009771987
hcpc_N125_13	hcpc	125	13	1061	0	12.9353233831	7.04809286899	1.74129353234
hcpc_N125_14	hcpc	125	14	1061	0	13.7734775185	6.77290836653	1.99203187251
hcpc_N125_15	hcpc	125	15	1061	0	14.0265177948	6.97836706211	1.81437543615
hcpc_N125_16	hcpc	125	16	1061	0	14.2481943533	7.74786605384	1.96979645437
hcpc_N125_17	hcpc	125	17	1061	0	13.7670196672	8.01815431165	1.7397881997
hcpc_N125_18	hcpc	125	18	1061	0	12.7927927928	6.48648648649	2.07207207207
hcpc_N125_19	hcpc	125	19	1061	0	15.7170172084	8.48948374761	1.79732313576
hcpc_N125_20	hcpc	125	20	1061	0	12.8900949796	5.69877883311	1.83175033921
hcpc_N125_21	hcpc	125	21	1061	0	12.2245913291	6.89410092395	1.99004975124
hcpc_N125_22	hcpc	125	22	1061	0	12.4893797791	5.52251486831	1.7841971113
hcpc_N125_23	hcpc	125	23	1061	0	12.1422376409	6.15784908933	2.08152645273
hcpc_N125_24	hcpc	125	24	1061	0	13.1202691337	6.64423885618	2.01850294365
hcpc_N125_25	hcpc	125	25	1061	0	13.3105802048	6.31399317406	1.96245733788
hcpc_N125_26	hcpc	125	26	1061	0	13.9771283355	7.9415501906	1.90597204574
hcpc_N125_27	hcpc	125	27	1061	0	12.5220458554	6.70194003527	1.76366843034
hcpc_N125_28	hcpc	125	28	1061	0	15.0259067358	8.46286701209	1.89982728843
hcpc_N125_29	hcpc	125	29	1061	0	13.4038800705	7.76014109347	1.85185185185
hcpc_N125_30	hcpc	125	30	1061	0	14.6666666667	7.5	2.0
hcpc_N125_31	hcpc	125	31	1061	0	13.4287661895	7.63462849352	1.77232447171
hcpc_N125_32	hcpc	125	32	1061	0	12.9881154499	7.13073005093	1.78268251273
hcpc_N125_33	hcpc	125	33	1061	0	12.551271534	5.82444626743	2.05086136177
hcpc_N125_34	hcpc	125	34	1061	0	15.2558584409	8.46484935438	2.00860832138
hcpc_N125_35	hcpc	125	35	1061	0	12.7601809955	6.42533936652	1.80995475113
hcpc_N125_36	hcpc	125	36	1061	0	15.0678294574	8.67248062016	2.08333333333
hcpc_N125_37	hcpc	125	37	1061	0	16.687383468	8.6078309509	1.74021131137
hcpc_N125_38	hcpc	125	38	1061	0	14.0225787285	6.12002376708	1.7825311943
hcpc_N125_39	hcpc	125	39	1061	0	12.9991503823	6.62701784197	1.7841971113
hcpc_N125_40	hcpc	125	40	1061	0	11.877076412	6.97674418605	1.66112956811
hcpc_N125_41	hcpc	125	41	1061	0	12.5223613596	6.1717352415	1.96779964222
hcpc_N125_42	hcpc	125	42	1061	0	12.0428189117	6.4228367529	1.69491525424
hcpc_N125_43	hcpc	125	43	1061	0	11.8543607113	5.50381033023	1.86282811177
hcpc_N125_44	hcpc	125	44	1061	0	13.4865900383	7.43295019157	1.83908045977
hcpc_N125_45	hcpc	125	45	1061	0	12.9764065336	5.9891107078	1.99637023593
hcpc_N125_46	hcpc	125	46	1061	0	12.8481581312	6.73854447439	1.97663971249
hcpc_N125_47	hcpc	125	47	1061	0	14.0112089672	7.52602081665	1.60128102482
hcpc_N125_48	hcpc	125	48	1061	0	12.8227194492	7.8313253012	1.63511187608
hcpc_N125_49	hcpc	125	49	1061	0	11.6222760291	6.45682001614	1.69491525424
hcpc_N125_50	hcpc	125	50	1061	0	17.2674219018	9.09715070374	1.71644352901
hcpc_N125_51	hcpc	125	51	1061	0	12.6629422719	6.95220360025	1.80012414649
hcpc_N125_52	hcpc	125	52	1061	0	13.1244707875	7.19729043184	2.03217612193
hcpc_N125_53	hcpc	125	53	1061	0	13.1176999102	7.45732255166	1.88679245283
hcpc_N125_54	hcpc	125	54	1061	0	12.6890756303	6.47058823529	1.8487394958
hcpc_N125_55	hcpc	125	55	1061	0	13.0612244898	6.25850340136	1.76870748299
hcpc_N125_56	hcpc	125	56	1061	0	13.4459955915	7.12711241734	1.61645848641
hcpc_N125_57	hcpc	125	57	1061	0	14.248479583	8.07993049522	1.91138140747
hcpc_N125_58	hcpc	125	58	1061	0	13.5859519409	7.67097966728	1.75600739372
hcpc_N125_59	hcpc	125	59	1061	0	13.8705416116	7.06737120211	2.04755614267
hcpc_N125_60	hcpc	125	60	1061	0	11.4452798663	6.43274853801	1.5873015873
hcpc_N125_61	hcpc	125	61	1061	0	12.8283445327	6.65852168601	2.01588271228
hcpc_N125_62	hcpc	125	62	1061	0	12.2835943941	6.26545754328	1.73124484749
hcpc_N125_63	hcpc	125	63	1061	0	13.5135135135	7.06860706861	1.6632016632
hcpc_N125_64	hcpc	125	64	1061	0	12.4890061566	6.5963060686	1.84696569921
hcpc_N125_65	hcpc	125	65	1061	0	15.6024963994	8.16130580893	2.01632261162
hcpc_N125_66	hcpc	125	66	1061	0	15.4138915319	8.23025689819	1.85537583254
hcpc_N125_67	hcpc	125	67	1061	0	15.0744119059	7.44119059049	1.87229956793
hcpc_N125_68	hcpc	125	68	1061	0	14.039408867	7.47126436782	1.80623973727
hcpc_N125_69	hcpc	125	69	1061	0	13.1203263086	5.91434398368	1.69952413324
hcpc_N125_70	hcpc	125	70	1061	0	12.6682501979	6.96753760887	1.82106096595
hcpc_N125_71	hcpc	125	71	1061	0	13.5353535354	7.40740740741	1.6835016835
hcpc_N125_72	hcpc	125	72	1061	0	12.6605504587	6.60550458716	1.92660550459
hcpc_N125_73	hcpc	125	73	1061	0	13.1244707875	7.28196443692	1.69348010161
hcpc_N125_74	hcpc	125	74	1061	0	13.548951049	6.99300699301	1.74825174825
hcpc_N125_75	hcpc	125	75	1061	0	15.8002336449	8.29439252336	1.46028037383
hcpc_N125_76	hcpc	125	76	1061	0	12.601260126	7.02070207021	2.0702070207
hcpc_N125_77	hcpc	125	77	1061	0	14.1104294479	6.99386503067	1.71779141104
hcpc_N125_78	hcpc	125	78	1061	0	11.9243421053	6.33223684211	1.89144736842
hcpc_N125_79	hcpc	125	79	1061	0	16.1108260646	8.31195484864	1.59055926116
hcpc_N125_80	hcpc	125	80	1061	0	13.2957292506	6.84931506849	1.77276390008
hcpc_N125_81	hcpc	125	81	1061	0	12.6838235294	6.06617647059	2.02205882353
hcpc_N125_82	hcpc	125	82	1061	0	13.8798701299	7.87337662338	1.62337662338
hcpc_N125_83	hcpc	125	83	1061	0	13.8888888889	7.07070707071	1.6835016835
hcpc_N125_84	hcpc	125	84	1061	0	13.0511463845	7.23104056437	1.85185185185
hcpc_N125_85	hcpc	125	85	1061	0	12.7192982456	6.9298245614	1.9298245614
hcpc_N125_86	hcpc	125	86	1061	0	12.032816773	6.10756608933	1.73199635369
hcpc_N125_87	hcpc	125	87	1061	0	13.630406291	7.20838794233	1.57273918742
hcpc_N125_88	hcpc	125	88	1061	0	13.711001642	7.06075533662	1.88834154351
hcpc_N125_89	hcpc	125	89	1061	0	13.4770889488	7.88409703504	1.88679245283
hcpc_N125_90	hcpc	125	90	1061	0	13.2601351351	7.60135135135	2.02702702703
hcpc_N125_91	hcpc	125	91	1061	0	13.2492113565	5.74132492114	1.70347003155
hcpc_N125_92	hcpc	125	92	1061	0	16.1610093121	8.65124662061	1.95253829979
hcpc_N125_93	hcpc	125	93	1061	0	13.950617284	6.85185185185	1.54320987654
hcpc_N125_94	hcpc	125	94	1061	0	13.3211678832	7.02554744526	1.82481751825
hcpc_N125_95	hcpc	125	95	1061	0	11.9047619048	5.86734693878	1.78571428571
hcpc_N125_96	hcpc	125	96	1061	0	15.8324458644	9.01668441605	1.70394036209
hcpc_N125_97	hcpc	125	97	1061	0	13.8837920489	6.54434250765	1.65137614679
hcpc_N125_98	hcpc	125	98	1061	0	13.9748549323	8.26885880077	1.98259187621
hcpc_N125_99	hcpc	125	99	1061	0	13.0615640599	6.82196339434	1.99667221298
hcpc_N125_100	hcpc	125	100	1061	0	12.4113475177	6.20567375887	1.86170212766
hcpc_N130_1	hcpc	130	1	1061	0	13.4064080944	7.75716694772	1.60202360877
hcpc_N130_2	hcpc	130	2	1061	0	14.0531276778	7.45501285347	1.97086546701
hcpc_N130_3	hcpc	130	3	1061	0	13.0278526505	6.55884995508	1.79694519317
hcpc_N130_4	hcpc	130	4	1061	0	12.8521126761	6.8661971831	1.67253521127
hcpc_N130_5	hcpc	130	5	1061	0	11.7434507678	5.14905149051	1.98735320687
hcpc_N130_6	hcpc	130	6	1061	0	15.7946210269	8.1662591687	2.05378973105
hcpc_N130_7	hcpc	130	7	1061	0	13.1190269331	7.03735881842	1.65073848827
hcpc_N130_8	hcpc	130	8	1061	0	12.1495327103	5.94732370433	1.61427357689
hcpc_N130_9	hcpc	130	9	1061	0	13.0857648099	6.71971706454	1.94518125553
hcpc_N130_10	hcpc	130	10	1061	0	12.4236252546	5.29531568228	1.76510522743
hcpc_N130_11	hcpc	130	11	1061	0	12.2519413287	6.0396893874	1.81190681622
hcpc_N130_12	hcpc	130	12	1061	0	14.4709897611	7.78156996587	1.91126279863
hcpc_N130_13	hcpc	130	13	1061	0	12.440570523	6.41838351823	1.66402535658
hcpc_N130_14	hcpc	130	14	1061	0	13.5750421585	7.16694772344	1.93929173693
hcpc_N130_15	hcpc	130	15	1061	0	13.0067567568	7.17905405405	1.85810810811
hcpc_N130_16	hcpc	130	16	1061	0	16.1392405063	8.31826401447	1.80831826401
hcpc_N130_17	hcpc	130	17	1061	0	11.4357262104	5.84307178631	2.00333889816
hcpc_N130_18	hcpc	130	18	1061	0	13.9281129653	8.1514762516	1.92554557125
hcpc_N130_19	hcpc	130	19	1061	0	13.3941093969	6.87237026648	2.03366058906
hcpc_N130_20	hcpc	130	20	1061	0	13.3273703041	7.33452593918	1.96779964222
hcpc_N130_21	hcpc	130	21	1061	0	12.7510917031	6.98689956332	2.096069869
hcpc_N130_22	hcpc	130	22	1061	0	13.5655362053	8.24931255729	1.9248395967
hcpc_N130_23	hcpc	130	23	1061	0	13.1484794275	7.51341681574	1.96779964222
hcpc_N130_24	hcpc	130	24	1061	0	15.3529814942	7.74503084304	1.91912268677
hcpc_N130_25	hcpc	130	25	1061	0	12.8252788104	6.22676579926	1.95167286245
hcpc_N130_26	hcpc	130	26	1061	0	13.1374243734	7.17372515125	1.9014693172
hcpc_N130_27	hcpc	130	27	1061	0	13.9094650206	7.07818930041	2.05761316872
hcpc_N130_28	hcpc	130	28	1061	0	12.2282608696	6.06884057971	1.90217391304
hcpc_N115_72	hcpc	115	72	1061	0	13.0841121495	7.18907260963	1.65348670022
hcpc_N115_73	hcpc	115	73	1061	0	13.8075313808	6.44351464435	2.09205020921
hcpc_N115_74	hcpc	115	74	1061	0	15.1337055539	7.84601821922	1.76315016162
hcpc_N115_75	hcpc	115	75	1061	0	13.0750605327	6.21468926554	1.93704600484
hcpc_N115_76	hcpc	115	76	1061	0	12.5082726671	7.08140304434	1.98544010589
hcpc_N115_77	hcpc	115	77	1061	0	14.1401792991	8.02770986145	1.9152404238
hcpc_N115_78	hcpc	115	78	1061	0	13.139329806	8.28924162257	1.94003527337
hcpc_N115_79	hcpc	115	79	1061	0	13.8597228055	7.72784544309	1.88996220076
hcpc_N115_80	hcpc	115	80	1061	0	12.3219814241	6.6253869969	1.48606811146
hcpc_N115_81	hcpc	115	81	1061	0	14.6493756004	7.87704130644	1.82516810759
hcpc_N115_82	hcpc	115	82	1061	0	14.0079540433	7.55634114008	1.72337604949
hcpc_N115_83	hcpc	115	83	1061	0	16.6325036603	9.54612005857	1.66910688141
hcpc_N115_84	hcpc	115	84	1061	0	13.164556962	6.75105485232	1.85654008439
hcpc_N115_85	hcpc	115	85	1061	0	13.6	7.13333333333	1.66666666667
hcpc_N115_86	hcpc	115	86	1061	0	15.7028281976	8.99113550021	1.77289995779
hcpc_N115_87	hcpc	115	87	1061	0	16.1644806806	8.57851825594	1.80786954981
hcpc_N115_88	hcpc	115	88	1061	0	14.8955495005	8.76475930972	1.77111716621
hcpc_N115_89	hcpc	115	89	1061	0	11.1870196413	5.97779675491	1.79333902647
hcpc_N115_90	hcpc	115	90	1061	0	13.0774235524	6.70136629798	2.01691607027
hcpc_N115_91	hcpc	115	91	1061	0	13.9033942559	7.18015665796	2.15404699739
hcpc_N115_92	hcpc	115	92	1061	0	15.5363155363	8.08080808081	2.0202020202
hcpc_N115_93	hcpc	115	93	1061	0	13.2609721567	6.6540821142	1.65172251062
hcpc_N115_94	hcpc	115	94	1061	0	12.3117803366	6.73162090345	2.12577502214
hcpc_N115_95	hcpc	115	95	1061	0	13.0401234568	7.0987654321	1.54320987654
hcpc_N115_96	hcpc	115	96	1061	0	15.1834862385	8.21100917431	2.01834862385
hcpc_N115_97	hcpc	115	97	1061	0	12.5309150866	7.25474031327	1.56636438582
hcpc_N115_98	hcpc	115	98	1061	0	13.4507606085	7.68614891914	1.7614091273
hcpc_N115_99	hcpc	115	99	1061	0	14.3486238532	7.59633027523	1.76146788991
hcpc_N115_100	hcpc	115	100	1061	0	13.7797810689	7.01867353509	1.54539600773
hcpc_N120_1	hcpc	120	1	1061	0	15.2274225445	8.63546473303	1.58206987475
hcpc_N120_2	hcpc	120	2	1061	0	13.8738738739	7.08708708709	1.44144144144
hcpc_N120_3	hcpc	120	3	1061	0	12.9704690214	7.06427330631	2.0266357846
hcpc_N120_4	hcpc	120	4	1061	0	11.9026149684	6.22182146078	1.89359783589
hcpc_N120_5	hcpc	120	5	1061	0	12.563237774	6.74536256324	2.10792580101
hcpc_N120_6	hcpc	120	6	1061	0	14.3035602748	7.12054965646	1.81136789507
hcpc_N120_7	hcpc	120	7	1061	0	15.1442307692	8.23317307692	1.89302884615
hcpc_N120_8	hcpc	120	8	1061	0	15.8645276292	8.30659536542	1.71122994652
hcpc_N120_9	hcpc	120	9	1061	0	12.6841243863	7.69230769231	1.63666121113
hcpc_N120_10	hcpc	120	10	1061	0	11.9808306709	5.91054313099	1.83706070288
hcpc_N120_11	hcpc	120	11	1061	0	12.7630685675	7.33197556008	1.96877121521
hcpc_N120_12	hcpc	120	12	1061	0	15.9955257271	7.79269202088	1.82699478001
hcpc_N120_13	hcpc	120	13	1061	0	13.3102852204	7.08729472774	1.72860847018
hcpc_N120_14	hcpc	120	14	1061	0	14.2339075249	8.11423390752	1.90389845875
hcpc_N120_15	hcpc	120	15	1061	0	13.2164531355	6.2036412677	1.88806473365
hcpc_N120_16	hcpc	120	16	1061	0	13.9158576052	7.03883495146	1.94174757282
hcpc_N120_17	hcpc	120	17	1061	0	14.6467919637	8.36033700583	2.07388204796
hcpc_N120_18	hcpc	120	18	1061	0	15.8846319415	8.86784330607	1.67886353853
hcpc_N120_19	hcpc	120	19	1061	0	12.8272251309	7.41710296684	1.83246073298
hcpc_N120_20	hcpc	120	20	1061	0	12.0500782473	6.72926447574	1.8779342723
hcpc_N120_21	hcpc	120	21	1061	0	15.1691948658	8.05134189032	2.15869311552
hcpc_N120_22	hcpc	120	22	1061	0	12.8140703518	6.95142378559	2.09380234506
hcpc_N120_23	hcpc	120	23	1061	0	12.2393472348	5.98368087035	1.72257479601
hcpc_N120_24	hcpc	120	24	1061	0	12.0213713268	7.12377560107	1.95903829029
hcpc_N120_25	hcpc	120	25	1061	0	12.3911587408	5.22438044206	1.54052243804
hcpc_N120_26	hcpc	120	26	1061	0	13.2867132867	6.29370629371	1.52574698029
hcpc_N120_27	hcpc	120	27	1061	0	13.0208333333	8.07291666667	1.82291666667
hcpc_N120_28	hcpc	120	28	1061	0	13.6273864384	6.91244239631	1.7116524029
hcpc_N120_29	hcpc	120	29	1061	0	13.2075471698	7.367475292	1.88679245283
hcpc_N120_30	hcpc	120	30	1061	0	15.0722021661	8.93501805054	1.940433213
hcpc_N120_31	hcpc	120	31	1061	0	11.7235345582	5.94925634296	2.01224846894
hcpc_N120_32	hcpc	120	32	1061	0	11.8573797678	6.63349917081	1.90713101161
hcpc_N120_33	hcpc	120	33	1061	0	12.8583840139	6.77671589922	1.8245004344
hcpc_N120_34	hcpc	120	34	1061	0	11.9565217391	5.97826086957	1.90217391304
hcpc_N120_35	hcpc	120	35	1061	0	13.2604237867	7.45044429255	1.70881749829
hcpc_N120_36	hcpc	120	36	1061	0	15.5614500442	8.17860300619	1.76834659593
hcpc_N120_37	hcpc	120	37	1061	0	12.4234470691	6.64916885389	1.92475940507
hcpc_N120_38	hcpc	120	38	1061	0	13.252240717	7.17029449424	1.66453265045
hcpc_N120_39	hcpc	120	39	1061	0	11.7998506348	5.97460791636	1.71769977595
hcpc_N120_40	hcpc	120	40	1061	0	16.366989396	9.17473490088	1.93637621024
hcpc_N120_41	hcpc	120	41	1061	0	15.0454545455	8.04545454545	1.77272727273
hcpc_N120_42	hcpc	120	42	1061	0	12.567463377	7.17039321511	1.61912104857
hcpc_N120_43	hcpc	120	43	1061	0	12.9900076864	5.91852421214	1.84473481937
hcpc_N120_44	hcpc	120	44	1061	0	15.3520381154	7.94070937004	1.77342509264
hcpc_N120_45	hcpc	120	45	1061	0	13.3671742809	7.86802030457	1.94585448393
hcpc_N120_46	hcpc	120	46	1061	0	13.2029339853	6.03096984515	2.20048899756
hcpc_N120_47	hcpc	120	47	1061	0	13.6851520572	7.06618962433	1.96779964222
hcpc_N120_48	hcpc	120	48	1061	0	12.8491620112	7.10295291301	1.91540303272
hcpc_N120_49	hcpc	120	49	1061	0	12.2900763359	6.79389312977	1.67938931298
hcpc_N120_50	hcpc	120	50	1061	0	12.9677980853	6.70147954743	1.91470844212
hcpc_N120_51	hcpc	120	51	1061	0	13.1762652705	7.94066317627	2.00698080279
hcpc_N120_52	hcpc	120	52	1061	0	11.7346938776	6.71768707483	1.95578231293
hcpc_N120_53	hcpc	120	53	1061	0	12.4700239808	6.71462829736	1.91846522782
hcpc_N120_54	hcpc	120	54	1061	0	13.7319316689	7.68725361367	1.70827858081
hcpc_N120_55	hcpc	120	55	1061	0	11.7497886729	6.08622147084	1.77514792899
hcpc_N120_56	hcpc	120	56	1061	0	12.9790940767	7.49128919861	1.74216027875
hcpc_N120_57	hcpc	120	57	1061	0	14.1493055556	8.15972222222	1.82291666667
hcpc_N120_58	hcpc	120	58	1061	0	15.301530153	8.22082208221	1.5301530153
hcpc_N120_59	hcpc	120	59	1061	0	15.5455423238	8.85098165433	1.64145477953
hcpc_N120_60	hcpc	120	60	1061	0	16.9517409896	9.01038485034	1.86316432498
hcpc_N120_61	hcpc	120	61	1061	0	11.5448504983	6.14617940199	1.5780730897
hcpc_N120_62	hcpc	120	62	1061	0	13.5055783911	6.10687022901	1.52671755725
hcpc_N120_63	hcpc	120	63	1061	0	12.0269133726	5.80319596299	2.10260723297
hcpc_N120_64	hcpc	120	64	1061	0	12.3404255319	6.3829787234	1.87234042553
hcpc_N120_65	hcpc	120	65	1061	0	13.4006734007	7.67676767677	1.88552188552
hcpc_N120_66	hcpc	120	66	1061	0	12.0822622108	6.42673521851	1.8851756641
hcpc_N120_67	hcpc	120	67	1061	0	13.0756111427	6.76520750426	1.81921546333
hcpc_N120_68	hcpc	120	68	1061	0	16.320754717	9.00943396226	1.83962264151
hcpc_N120_69	hcpc	120	69	1061	0	12.8289473684	6.44736842105	1.57894736842
hcpc_N120_70	hcpc	120	70	1061	0	13.5638297872	7.53546099291	1.77304964539
hcpc_N120_71	hcpc	120	71	1061	0	13.4979423868	7.81893004115	1.89300411523
hcpc_N120_72	hcpc	120	72	1061	0	14.3818334735	7.98990748528	2.01850294365
hcpc_N120_73	hcpc	120	73	1061	0	13.0278526505	6.91823899371	1.88679245283
hcpc_N120_74	hcpc	120	74	1061	0	13.8085742772	7.12861415753	1.74476570289
hcpc_N120_75	hcpc	120	75	1061	0	13.3466135458	6.57370517928	1.59362549801
hcpc_N120_76	hcpc	120	76	1061	0	13.4507606085	7.12570056045	1.7614091273
hcpc_N120_77	hcpc	120	77	1061	0	13.2463967056	6.3829787234	1.64722031572
hcpc_N120_78	hcpc	120	78	1061	0	11.9665271967	7.02928870293	2.09205020921
hcpc_N120_79	hcpc	120	79	1061	0	13.3282559025	7.00685453161	1.6755521706
